"","genre","popularity","danceability","energy","loudness","acousticness","valence","liveness","tempo","duration_ms"
"19341","latin",62,0.715,0.964,-3.176,0.0985,0.535,0.291,91.975,304747
"19342","latin",1,0.674,0.924,-4.879,0.287,0.644,0.256,120.069,217480
"19343","latin",41,0.817,0.627,-12.42,0.17,0.932,0.0677,119.953,210000
"19344","latin",0,0.797,0.88,-4.89,0.122,0.664,0.0859,116.969,262107
"19345","latin",0,0.752,0.855,-3.149,0.461,0.971,0.351,84.924,186361
"19346","latin",49,0.689,0.872,-2.116,0.00661,0.687,0.136,183.942,194013
"19347","latin",65,0.677,0.682,-6.879,0.0405,0.875,0.0351,106.279,192107
"19348","latin",0,0.766,0.86,-3.027,0.135,0.91,0.314,96.762,208840
"19349","latin",58,0.757,0.836,-4.435,0.171,0.87,0.573,93.969,183320
"19350","latin",38,0.792,0.816,-4.751,0.51,0.809,0.356,96.038,232493
"19351","latin",38,0.871,0.739,-6.956,0.0314,0.303,0.124,115.059,313728
"19352","latin",67,0.809,0.883,-2.965,0.238,0.918,0.0625,124.096,266307
"19353","latin",61,0.774,0.654,-6.932,0.192,0.846,0.303,166.001,477675
"19354","latin",79,0.796,0.683,-2.754,0.108,0.353,0.107,140.108,207731
"19355","latin",69,0.702,0.669,-5.103,0.284,0.638,0.33,169.914,229947
"19356","latin",68,0.565,0.629,-5.516,0.37,0.344,0.217,167.961,215133
"19357","latin",71,0.786,0.787,-5.332,0.322,0.479,0.124,95.008,204632
"19358","latin",58,0.727,0.659,-5.02,0.335,0.693,0.0833,179.961,217834
"19359","latin",66,0.774,0.625,-4.703,0.351,0.446,0.0721,174.117,221067
"19360","latin",77,0.656,0.662,-1.387,0.149,0.573,0.16,189.983,307435
"19361","latin",66,0.685,0.515,-5.662,0.62,0.664,0.107,86.492,201813
"19362","latin",64,0.629,0.586,-4.219,0.585,0.361,0.065,171.649,193307
"19363","latin",62,0.447,0.625,-8.053,0.902,0.864,0.108,85.129,149547
"19364","latin",61,0.726,0.684,-5.026,0.262,0.567,0.282,98.172,245987
"19365","latin",50,0.809,0.866,-4.674,0.539,0.603,0.0973,95.067,154105
"19366","latin",64,0.827,0.593,-6.747,0.794,0.514,0.0612,91.052,193880
"19367","latin",74,0.856,0.523,-7.5,0.228,0.378,0.0895,89.912,194700
"19368","latin",57,0.925,0.752,-4.523,0.0149,0.743,0.0706,96.966,184733
"19369","latin",56,0.83,0.62,-4.241,0.226,0.827,0.0775,92.047,193444
"19370","latin",44,0.801,0.688,-4.276,0.163,0.426,0.131,100.045,193776
"19371","latin",72,0.799,0.69,-7.252,0.282,0.682,0.143,106.034,352442
"19372","latin",63,0.752,0.698,-5.775,0.263,0.587,0.189,173.974,192333
"19373","latin",69,0.611,0.791,-3.558,0.19,0.658,0.12,192.07,245000
"19374","latin",61,0.812,0.636,-7.3,0.0747,0.477,0.192,97.99,399817
"19375","latin",48,0.857,0.481,-7.919,0.222,0.609,0.161,101.014,227541
"19376","latin",48,0.702,0.788,-4.433,0.244,0.53,0.104,100.023,188700
"19377","latin",62,0.866,0.438,-11.24,0.126,0.669,0.131,99.978,240000
"19378","latin",48,0.874,0.521,-8.727,0.335,0.421,0.0976,98.006,171844
"19379","latin",37,0.84,0.453,-8.011,0.736,0.633,0.105,160.029,159000
"19380","latin",38,0.656,0.671,-7.15,0.376,0.682,0.302,175.777,217499
"19381","latin",53,0.585,0.746,-5.108,0.089,0.459,0.0697,177.738,185002
"19382","latin",71,0.81,0.631,-6.541,0.144,0.573,0.451,154.976,512093
"19383","latin",25,0.715,0.703,-7.627,0.393,0.461,0.111,193.808,183091
"19384","latin",36,0.741,0.615,-5.346,0.114,0.609,0.0889,179.801,2e+05
"19385","latin",65,0.893,0.665,-5.522,0.237,0.657,0.0793,100.017,252542
"19386","latin",0,0.706,0.543,-5.338,0.728,0.502,0.112,180.03,186667
"19387","latin",65,0.702,0.633,-7.417,0.763,0.713,0.0729,176.135,291818
"19388","latin",57,0.786,0.767,-3.983,0.291,0.771,0.124,105.022,227027
"19389","latin",31,0.733,0.575,-5.392,0.116,0.461,0.0397,93.766,209505
"19390","latin",33,0.849,0.463,-4.414,0.344,0.572,0.23,171.936,202653
"19391","latin",45,0.903,0.844,-2.291,0.0308,0.91,0.0834,109.968,156970
"19392","latin",40,0.774,0.545,-9.58,0.707,0.124,0.147,92.037,263871
"19393","latin",30,0.715,0.718,-6.794,0.33,0.73,0.0752,96.061,196935
"19394","latin",40,0.787,0.646,-5.502,0.0988,0.601,0.083,90.036,186960
"19395","latin",33,0.776,0.769,-4.543,0.202,0.721,0.335,175.999,223004
"19396","latin",40,0.803,0.823,-3.084,0.0246,0.928,0.294,92.997,187347
"19397","latin",0,0.773,0.755,-7.867,0.281,0.603,0.0941,88.018,303907
"19398","latin",0,0.747,0.53,-9.444,0.0261,0.848,0.148,75.087,174067
"19399","latin",15,0.771,0.574,-11.093,0.104,0.574,0.107,90.025,204027
"19400","latin",0,0.793,0.812,-3.992,0.295,0.6,0.389,79.989,243387
"19401","latin",1,0.775,0.786,-4.59,0.0419,0.19,0.0875,114.996,180387
"19402","latin",39,0.744,0.88,-6.314,0.0817,0.566,0.101,97.017,218413
"19403","latin",37,0.646,0.81,-6.482,0.0959,0.361,0.266,95.985,264680
"19404","latin",64,0.822,0.776,-5.524,0.104,0.705,0.443,96.01,206947
"19405","latin",2,0.859,0.895,-3.899,0.245,0.832,0.162,100.001,202633
"19406","latin",0,0.819,0.897,-3.633,0.117,0.805,0.311,116.018,264307
"19407","latin",0,0.709,0.796,-5.738,0.0158,0.432,0.383,109.948,257573
"19408","latin",41,0.845,0.907,-3.678,0.144,0.852,0.146,95.021,171493
"19409","latin",25,0.795,0.744,-6.086,0.211,0.522,0.475,90.009,235707
"19410","latin",0,0.741,0.867,-5.138,0.000443,0.561,0.449,112.011,233987
"19411","latin",49,0.617,0.66,-7.192,0.0303,0.895,0.102,214.017,186987
"19412","latin",61,0.743,0.821,-6.047,0.423,0.828,0.325,82.061,218000
"19413","latin",0,0.704,0.903,-5.329,0.197,0.879,0.142,160.027,231967
"19414","latin",1,0.771,0.671,-5.731,0.322,0.909,0.0444,89.999,186373
"19415","latin",0,0.883,0.722,-5.862,0.104,0.964,0.043,110,317280
"19416","latin",57,0.783,0.87,-4.657,0.185,0.692,0.393,114.012,242733
"19417","latin",51,0.794,0.708,-7.053,0.36,0.613,0.322,94.004,218387
"19418","latin",53,0.881,0.639,-6.682,0.0708,0.706,0.0547,107.013,234907
"19419","latin",45,0.854,0.846,-6.641,0.158,0.805,0.0525,98.004,208733
"19420","latin",52,0.816,0.757,-6.147,0.377,0.74,0.143,104.985,213013
"19421","latin",69,0.627,0.768,-5.296,0.00291,0.237,0.0598,127.953,274947
"19422","latin",1,0.721,0.82,-4.568,0.41,0.751,0.111,169.951,217836
"19423","latin",0,0.884,0.648,-6.685,0.0668,0.745,0.0462,107.014,237213
"19424","latin",68,0.801,0.839,-3.267,0.0206,0.792,0.0946,170.011,229027
"19425","latin",56,0.815,0.768,-6.276,0.217,0.667,0.0632,93.971,196573
"19426","latin",40,0.551,0.754,-4.868,0.313,0.705,0.11,92.004,247333
"19427","latin",0,0.769,0.695,-7.043,0.0143,0.471,0.0796,124.936,187893
"19428","latin",0,0.829,0.414,-17.166,0.51,0.917,0.0889,95.047,242173
"19429","latin",62,0.781,0.842,-5.334,0.102,0.71,0.0657,120.054,219787
"19430","latin",1,0.676,0.917,-6.082,0.0575,0.72,0.112,97.011,252867
"19431","latin",0,0.639,0.689,-7.027,0.0568,0.773,0.946,184.007,234920
"19432","latin",47,0.715,0.637,-6.603,0.277,0.656,0.258,89.942,249360
"19433","latin",1,0.862,0.762,-5.715,0.0071,0.528,0.307,110,210640
"19434","latin",0,0.815,0.676,-9.174,0.233,0.77,0.242,88.008,222401
"19435","latin",0,0.801,0.716,-8.398,0.285,0.771,0.18,94.005,251890
"19436","latin",0,0.8,0.811,-4.77,0.521,0.801,0.362,96.024,233400
"19437","latin",0,0.796,0.712,-4.47,0.0424,0.478,0.455,94.97,211093
"19438","latin",59,0.881,0.894,-5.802,0.19,0.694,0.109,119.948,202880
"19439","latin",73,0.804,0.56,-6.912,0.416,0.768,0.0608,133.682,254720
"19440","latin",71,0.812,0.506,-10.729,0.143,0.701,0.132,125.941,238720
"19441","latin",66,0.768,0.627,-6.84,0.59,0.774,0.741,130.061,289840
"19442","latin",2,0.689,0.762,-7.476,0.205,0.855,0.0902,171.994,240880
"19443","latin",56,0.736,0.848,-5.242,0.278,0.69,0.0854,94.959,184467
"19444","latin",0,0.786,0.838,-6.331,0.114,0.511,0.209,95.017,227320
"19445","latin",49,0.732,0.86,-5.09,0.0468,0.817,0.804,170.012,237960
"19446","latin",49,0.7,0.869,-4.452,0.109,0.907,0.13,180.124,225013
"19447","latin",0,0.755,0.64,-7.788,0.235,0.762,0.0627,171.968,237907
"19448","latin",0,0.798,0.842,-4.13,0.0535,0.401,0.159,102.001,231640
"19449","latin",57,0.747,0.528,-8.267,0.099,0.603,0.0845,86.964,216320
"19450","latin",0,0.698,0.689,-5.61,0.197,0.83,0.272,171.953,208066
"19451","latin",0,0.745,0.698,-7.075,0.214,0.583,0.383,81.007,206639
"19452","latin",1,0.743,0.893,-4.713,0.185,0.96,0.0941,167.922,250227
"19453","latin",47,0.738,0.726,-5.318,0.0627,0.836,0.288,171.962,274027
"19454","latin",60,0.614,0.702,-6.081,0.245,0.773,0.269,169.966,250547
"19455","latin",15,0.638,0.731,-6.211,0.224,0.456,0.155,172.11,227120
"19456","latin",0,0.724,0.822,-5.74,0.198,0.806,0.631,83.998,210427
"19457","latin",0,0.745,0.756,-5.446,0.238,0.736,0.363,81.016,276380
"19458","latin",0,0.439,0.729,-5.957,0.777,0.739,0.141,89.82,227000
"19459","latin",27,0.798,0.905,-4.772,0.245,0.582,0.0799,96.017,257427
"19460","latin",47,0.84,0.706,-8.413,0.444,0.841,0.327,91.043,271987
"19461","latin",0,0.857,0.772,-3.076,0.167,0.727,0.0721,90.034,253600
"19462","latin",32,0.785,0.687,-6.623,0.118,0.699,0.59,85.979,240240
"19463","latin",0,0.741,0.786,-4.163,0.101,0.694,0.184,93.983,213707
"19464","latin",0,0.742,0.704,-5.35,0.498,0.96,0.336,83.998,189253
"19465","latin",39,0.829,0.74,-7.958,0.00792,0.296,0.0629,115.994,174640
"19466","latin",36,0.711,0.841,-4.775,0.231,0.964,0.191,176.027,257880
"19467","latin",28,0.659,0.88,-4.254,0.0383,0.652,0.102,179.985,252107
"19468","latin",60,0.731,0.786,-4.898,0.114,0.78,0.437,89.092,453360
"19469","latin",1,0.855,0.794,-6.498,0.335,0.751,0.0711,96.013,192573
"19470","latin",0,0.857,0.693,-7.825,0.245,0.875,0.147,98.027,229645
"19471","latin",0,0.535,0.859,-2.946,0.303,0.773,0.0934,89.514,206839
"19472","latin",0,0.762,0.748,-6.471,0.0296,0.655,0.203,180.097,206250
"19473","latin",0,0.772,0.725,-6.183,0.077,0.974,0.0706,191.948,246519
"19474","latin",0,0.751,0.507,-13.041,0.271,0.964,0.358,87.066,239988
"19475","latin",0,0.725,0.925,-4.178,0.132,0.788,0.0745,98.021,247147
"19476","latin",0,0.733,0.873,-5.431,0.0976,0.616,0.795,117.985,237627
"19477","latin",0,0.824,0.768,-6.919,0.346,0.896,0.145,106.971,254293
"19478","latin",35,0.77,0.664,-8.963,0.183,0.886,0.323,75.012,204931
"19479","latin",40,0.598,0.9,-4.469,0.0299,0.233,0.47,125.841,284373
"19480","latin",47,0.655,0.878,-6.684,0.00865,0.76,0.733,92.957,258627
"19481","latin",1,0.657,0.843,-5.927,0.00498,0.883,0.156,192.043,219333
"19482","latin",49,0.679,0.857,-3.137,0.086,0.855,0.245,169.999,187940
"19483","latin",77,0.637,0.65,-6.646,0.682,0.736,0.0786,176.075,186120
"19484","latin",46,0.77,0.599,-4.579,0.36,0.858,0.238,175.945,182045
"19485","latin",57,0.846,0.807,-2.329,0.00914,0.442,0.0779,104.983,122090
"19486","latin",43,0.773,0.834,-6.352,0.312,0.737,0.336,89.975,192145
"19487","latin",46,0.859,0.833,-4.156,0.0164,0.754,0.236,95.036,209933
"19488","latin",58,0.749,0.778,-6.864,0.0061,0.536,0.0845,99.99,214627
"19489","latin",65,0.764,0.603,-6.951,0.0538,0.427,0.097,142.465,154933
"19490","latin",71,0.779,0.728,-2.586,0.0191,0.824,0.266,179.971,202080
"19491","latin",67,0.766,0.763,-5.702,0.376,0.732,0.1,186.004,248160
"19492","latin",58,0.603,0.661,-5.857,0.221,0.919,0.0997,92.123,181046
"19493","latin",44,0.506,0.793,-4.731,0.662,0.657,0.123,97.831,167400
"19494","latin",55,0.711,0.76,-4.012,0.319,0.846,0.346,98.041,211856
"19495","latin",51,0.844,0.798,-3.972,0.063,0.712,0.135,101.988,182707
"19496","latin",51,0.648,0.712,-8.184,0.203,0.451,0.24,94.971,212213
"19497","latin",59,0.612,0.657,-7.577,0.0788,0.149,0.24,172,193000
"19498","latin",76,0.734,0.789,-4.305,0.445,0.811,0.498,76.182,195867
"19499","latin",69,0.769,0.899,-1.843,0.193,0.872,0.23,94.987,187263
"19500","latin",82,0.584,0.698,-3.961,0.09,0.765,0.171,166.047,204787
"19501","latin",43,0.667,0.746,-4.151,0.499,0.962,0.316,149.982,188400
"19502","latin",78,0.885,0.857,-2.279,0.205,0.818,0.671,90.025,262000
"19503","latin",61,0.734,0.519,-9.483,0.00814,0.685,0.311,82.982,177293
"19504","latin",63,0.81,0.717,-3.92,0.0182,0.687,0.105,95.077,151987
"19505","latin",56,0.817,0.757,-4.346,0.145,0.804,0.0832,133.97,202013
"19506","latin",65,0.715,0.787,-5.253,0.247,0.567,0.106,91.978,224027
"19507","latin",74,0.819,0.859,-6.264,0.0244,0.612,0.0916,104.906,195429
"19508","latin",53,0.846,0.935,-1.222,0.173,0.651,0.15,96.967,204893
"19509","latin",60,0.751,0.821,-4.212,0.732,0.827,0.35,110.079,217091
"19510","latin",37,0.842,0.763,-7.038,0.712,0.638,0.449,129.996,195227
"19511","latin",70,0.872,0.579,-6.149,0.0699,0.483,0.116,103.973,179893
"19512","latin",49,0.423,0.721,-6.592,0.00968,0.464,0.12,101.903,206400
"19513","latin",69,0.787,0.751,-4.738,0.00796,0.926,0.0857,165.961,181587
"19514","latin",58,0.771,0.693,-4.173,0.0358,0.714,0.0904,93.004,222581
"19515","latin",65,0.679,0.713,-4.544,0.0649,0.922,0.362,189.921,174893
"19516","latin",51,0.597,0.553,-8.221,0.138,0.598,0.181,83.376,187773
"19517","latin",77,0.755,0.792,-4.238,0.028,0.844,0.0754,106.014,202824
"19518","latin",53,0.683,0.91,-3.718,0.0547,0.715,0.352,190.008,218707
"19519","latin",46,0.844,0.675,-3.251,0.302,0.771,0.184,96.031,215000
"19520","latin",50,0.769,0.881,-3.896,0.467,0.805,0.121,103.048,220707
"19521","latin",90,0.817,0.665,-6.224,0.0549,0.662,0.103,104.957,215460
"19522","latin",71,0.784,0.855,-1.924,0.121,0.707,0.0483,93.979,234307
"19523","latin",49,0.715,0.856,-5.435,0.19,0.7,0.119,95.999,165814
"19524","latin",31,0.86,0.773,-5.114,0.11,0.573,0.0533,100.022,216879
"19525","latin",59,0.882,0.633,-7.121,0.11,0.701,0.0546,98.024,200647
"19526","latin",38,0.842,0.608,-8.07,0.187,0.807,0.066,95.487,176688
"19527","latin",33,0.731,0.701,-8.27,0.124,0.848,0.0879,92.024,163646
"19528","latin",73,0.728,0.801,-2.942,0.279,0.416,0.143,130.059,226627
"19529","latin",33,0.782,0.596,-6.952,0.126,0.699,0.217,81.963,187124
"19530","latin",65,0.8,0.845,-4.189,0.124,0.843,0.387,96.998,219600
"19531","latin",79,0.703,0.776,-3.075,0.0746,0.483,0.123,182.136,215087
"19532","latin",54,0.774,0.749,-4.399,0.186,0.886,0.0931,92.008,266867
"19533","latin",76,0.862,0.5,-6.875,0.232,0.697,0.657,76.992,203486
"19534","latin",76,0.8,0.355,-10.47,0.616,0.253,0.118,145.929,228493
"19535","latin",70,0.853,0.766,-3.527,0.0247,0.835,0.272,96.01,197013
"19536","latin",67,0.797,0.709,-7.609,0.0538,0.542,0.0838,93.029,252903
"19537","latin",63,0.746,0.63,-4.453,0.127,0.843,0.141,174.044,213793
"19538","latin",48,0.744,0.814,-4.922,0.0807,0.919,0.0491,172.023,217693
"19539","latin",58,0.805,0.715,-3.886,0.0549,0.808,0.108,95.989,200634
"19540","latin",61,0.784,0.761,-4.253,0.108,0.385,0.05,105.005,204989
"19541","latin",53,0.821,0.775,-2.9,0.415,0.401,0.0673,101.995,161400
"19542","latin",23,0.837,0.791,-3.157,0.252,0.618,0.188,91.98,184436
"19543","latin",78,0.83,0.71,-5.523,0.374,0.703,0.0877,93.977,237013
"19544","latin",64,0.498,0.782,-4.277,0.409,0.835,0.121,83.997,211429
"19545","latin",84,0.816,0.726,-3.998,0.099,0.65,0.372,136.048,253390
"19546","latin",77,0.747,0.74,-4.325,0.0165,0.552,0.101,176.059,158800
"19547","latin",67,0.531,0.752,-3.33,0.214,0.884,0.145,192.443,177787
"19548","latin",40,0.783,0.771,-3.804,0.162,0.86,0.0782,171.953,294419
"19549","latin",10,0.793,0.557,-5.618,0.831,0.468,0.103,120.118,208080
"19550","latin",72,0.772,0.803,-3.035,0.188,0.853,0.434,94.981,242160
"19551","latin",15,0.754,0.805,-4.249,0.315,0.555,0.203,93.983,176133
"19552","latin",74,0.737,0.742,-2.875,0.218,0.386,0.316,119.966,258000
"19553","latin",8,0.762,0.631,-4.837,0.178,0.379,0.146,118.969,228875
"19554","latin",74,0.825,0.69,-4.252,0.589,0.516,0.413,94.194,327467
"19555","latin",18,0.751,0.665,-3.083,0.265,0.698,0.0515,95.239,219357
"19556","latin",79,0.826,0.449,-8.33,0.556,0.337,0.273,128.028,236216
"19557","latin",58,0.791,0.609,-5.802,0.0671,0.823,0.136,161.982,202787
"19558","latin",73,0.803,0.589,-5.889,0.442,0.562,0.634,140.057,273321
"19559","latin",69,0.731,0.708,-6.659,0.473,0.722,0.112,186.003,154840
"19560","latin",62,0.733,0.762,-3.955,0.268,0.961,0.0683,167.845,187867
"19561","latin",73,0.757,0.748,-3.406,0.0691,0.94,0.196,173.97,201579
"19562","latin",57,0.668,0.656,-5.715,0.373,0.827,0.0694,168.004,221718
"19563","latin",32,0.813,0.66,-5.182,0.287,0.641,0.0941,84.003,235714
"19564","latin",69,0.851,0.701,-3.649,0.311,0.527,0.163,98.039,173834
"19565","latin",75,0.898,0.543,-8.317,0.343,0.359,0.338,98.992,305114
"19566","latin",73,0.7,0.904,-2.826,0.2,0.817,0.182,173.975,189296
"19567","latin",3,0.824,0.754,-6.418,0.114,0.831,0.368,97.002,210933
"19568","latin",1,0.686,0.722,-5.4,0.108,0.515,0.494,94.006,205707
"19569","latin",0,0.675,0.919,-6.075,0.0606,0.726,0.103,97.017,252773
"19570","latin",43,0.839,0.744,-5.561,0.631,0.776,0.144,108.947,204928
"19571","latin",30,0.61,0.665,-6.6,0.0652,0.667,0.0832,182.001,170604
"19572","latin",0,0.774,0.75,-5.939,0.0633,0.573,0.448,92.978,196360
"19573","latin",30,0.725,0.791,-7.626,0.0278,0.156,0.169,99.049,206394
"19574","latin",47,0.568,0.607,-5.895,0.0329,0.522,0.111,75.985,290387
"19575","latin",1,0.677,0.946,-2.887,0.185,0.948,0.274,96.011,240973
"19576","latin",0,0.726,0.784,-6.053,0.0607,0.651,0.112,192.068,171147
"19577","latin",0,0.828,0.714,-7.438,0.208,0.724,0.0528,94.03,204600
"19578","latin",29,0.674,0.652,-6.229,0.164,0.697,0.152,192.051,183125
"19579","latin",44,0.821,0.789,-5.516,0.103,0.742,0.432,96.012,206947
"19580","latin",23,0.681,0.577,-9.602,0.0189,0.37,0.102,175.94,199389
"19581","latin",44,0.816,0.755,-6.153,0.357,0.728,0.136,104.996,209680
"19582","latin",30,0.594,0.502,-5.915,0.511,0.223,0.137,191.968,245000
"19583","latin",0,0.768,0.793,-7.552,0.275,0.661,0.086,88.015,301680
"19584","latin",36,0.704,0.718,-6.791,0.166,0.382,0.0898,98.044,257150
"19585","latin",48,0.877,0.648,-9.055,0.0445,0.836,0.0971,119.992,240133
"19586","latin",32,0.677,0.822,-5.738,0.247,0.368,0.294,95.018,242493
"19587","latin",30,0.677,0.756,-7.643,0.0385,0.282,0.123,96.999,191250
"19588","latin",39,0.788,0.714,-7.454,0.0199,0.885,0.19,105.011,198752
"19589","latin",1,0.741,0.748,-7.006,0.423,0.85,0.0849,92.052,252480
"19590","latin",16,0.819,0.677,-6.023,0.575,0.765,0.159,93.991,207307
"19591","latin",47,0.781,0.62,-6.351,0.655,0.933,0.196,85.018,240019
"19592","latin",1,0.809,0.719,-5.185,0.405,0.729,0.126,92.992,222867
"19593","latin",34,0.893,0.791,-5.434,0.0639,0.553,0.0786,93.998,209613
"19594","latin",60,0.817,0.667,-9.182,0.244,0.776,0.258,88.011,222680
"19595","latin",56,0.829,0.904,-3.51,0.0661,0.595,0.343,94.021,228813
"19596","latin",51,0.865,0.783,-4.432,0.089,0.868,0.126,100.017,229167
"19597","latin",25,0.844,0.861,-6.316,0.238,0.767,0.0625,94.007,188267
"19598","latin",0,0.623,0.76,-7.462,0.274,0.737,0.0971,93.909,238120
"19599","latin",48,0.786,0.729,-4.973,0.0579,0.607,0.101,95.027,231015
"19600","latin",0,0.754,0.779,-9.076,0.287,0.726,0.165,94.986,225333
"19601","latin",0,0.738,0.862,-3.939,0.06,0.932,0.432,170.017,187441
"19602","latin",0,0.78,0.776,-4.628,0.0509,0.166,0.0694,114.949,180693
"19603","latin",0,0.646,0.81,-6.482,0.0959,0.361,0.266,95.985,264680
"19604","latin",0,0.873,0.766,-6.585,0.14,0.434,0.0888,97.002,263293
"19605","latin",7,0.746,0.993,-2.134,0.0866,0.972,0.0689,122.046,202827
"19606","latin",0,0.689,0.799,-5.996,0.0378,0.515,0.0599,176.081,188467
"19607","latin",0,0.803,0.946,-3.989,0.0759,0.899,0.131,96.012,223613
"19608","latin",0,0.828,0.944,-4.083,0.237,0.786,0.0588,109.911,170293
"19609","latin",45,0.755,0.892,-4.351,0.00934,0.812,0.229,110.014,206320
"19610","latin",58,0.947,0.874,-3.813,0.316,0.835,0.372,120.063,183182
"19611","latin",1,0.918,0.434,-10.715,0.524,0.934,0.0634,126.981,201320
"19612","latin",0,0.836,0.658,-7.458,0.437,0.421,0.0733,91.997,209026
"19613","latin",3,0.738,0.875,-3.365,0.236,0.91,0.13,90.036,285333
"19614","latin",32,0.626,0.925,-4.447,0.481,0.591,0.27,130.016,213760
"19615","latin",41,0.831,0.873,-3.756,0.269,0.513,0.237,100.016,203221
"19616","latin",0,0.617,0.704,-6.073,0.248,0.794,0.261,169.966,251093
"19617","latin",2,0.798,0.814,-6.153,0.101,0.524,0.181,95.007,227467
"19618","latin",0,0.723,0.807,-4.23,0.259,0.851,0.127,93.027,178040
"19619","latin",0,0.856,0.82,-5.17,0.067,0.583,0.0772,94.994,197213
"19620","latin",0,0.787,0.818,-5.471,0.137,0.817,0.231,95.038,155267
"19621","latin",1,0.806,0.847,-4.371,0.272,0.675,0.134,95.998,159040
"19622","latin",0,0.825,0.598,-14.187,0.131,0.602,0.107,95.029,183760
"19623","latin",52,0.783,0.831,-3.465,0.214,0.655,0.263,93.997,221440
"19624","latin",55,0.83,0.796,-5.596,0.116,0.794,0.328,101.017,173671
"19625","latin",47,0.795,0.916,-6.051,0.00201,0.851,0.303,119.966,207280
"19626","latin",0,0.743,0.875,-4.416,0.164,0.8,0.341,95.033,223033
"19627","latin",49,0.843,0.797,-4.962,0.0833,0.697,0.229,96.948,191078
"19628","latin",56,0.794,0.749,-7.926,0.19,0.728,0.11,96.032,235640
"19629","latin",53,0.7,0.766,-5.428,0.186,0.868,0.218,93.358,205977
"19630","latin",1,0.843,0.727,-4.172,0.096,0.685,0.341,90,237547
"19631","latin",49,0.908,0.81,-6.753,0.347,0.76,0.268,95.006,195200
"19632","latin",55,0.794,0.65,-5.352,0.18,0.556,0.252,97.001,169320
"19633","latin",37,0.824,0.835,-7.576,0.554,0.665,0.407,106.694,224800
"19634","latin",58,0.813,0.92,-2.643,0.279,0.767,0.329,115.994,229680
"19635","latin",45,0.832,0.733,-7.199,0.0152,0.32,0.0617,115.997,174280
"19636","latin",48,0.846,0.852,-4.982,0.0187,0.851,0.0989,127.992,192427
"19637","latin",9,0.763,0.931,-3.365,0.102,0.547,0.468,96.017,97613
"19638","latin",0,0.877,0.7,-7.753,0.0552,0.623,0.261,92.999,228573
"19639","latin",24,0.867,0.727,-4.906,0.219,0.605,0.201,94.99,217040
"19640","latin",69,0.785,0.901,-3.205,0.0867,0.6,0.0903,113.289,203333
"19641","latin",55,0.748,0.887,-6.23,0.0853,0.585,0.108,97.015,218507
"19642","latin",18,0.681,0.695,-9.342,0.132,0.549,0.1,173.883,201560
"19643","latin",67,0.696,0.708,-5.252,0.187,0.961,0.387,149.994,195987
"19644","latin",54,0.884,0.749,-5.277,0.0918,0.964,0.0436,110.005,315307
"19645","latin",67,0.788,0.873,-2.322,0.00607,0.703,0.0908,91.981,193613
"19646","latin",67,0.831,0.818,-7.827,0.0242,0.807,0.0892,95.023,212413
